session_duration_min,action_count,click_interval_ms,scroll_variance,skip_rate,mouse_movement_score,typing_rhythm_variance,browser_headless,is_bot
2.0972702777501473,1029,227.36692461370325,0.007217294593073625,0.9020281490921043,0.1891246300132083,0.03254734105556838,1,1
8.48128175192185,783,594.6607900751558,0.18848818152340685,0.24268654942218956,0.39660485503997944,0.3106567084878569,1,1
5.954668546589114,926,754.6561466590025,0.009446653723836636,0.21772281899372795,0.4968979719841378,0.5841672228023943,0,0
5.024140414355783,715,76.80278094776136,0.007097546881685734,0.7862018930679571,0.054829130416088105,0.07845947673088058,1,1
5.248056736772051,338,1093.2145519853436,0.05807243335338699,0.35479071303193055,0.3381077099298547,0.26941235201363356,0,0
3.6532495145113217,506,1217.7313875321731,0.04936046990858951,0.22194640768735557,0.4331084991184559,0.4975835892586847,0,0
2.737892672542754,594,890.0503536826593,0.08613853622286864,0.2325003150590489,0.23700447308394929,0.356549626622777,0,0
6.3748104180840475,618,1942.9597780747108,0.09047978876086037,0.0852598101617476,0.2820799563227655,0.40488073035750605,0,0
1.707197619562205,144,1580.899798086579,0.07549971811705777,0.20161052409522337,0.3342945673729906,0.2838591305716958,0,0
3.3093679372826434,459,546.2931916785589,0.052081536550329814,0.13268166791193992,0.302934569430506,0.2763565427434619,0,0
5.18476479290645,434,1088.3730138176786,0.05357835192895356,0.0005864587143445121,0.40109420802809437,0.37634203938716815,0,0
4.267640456691114,159,2038.8541040437553,0.02281471830567996,0.3766509524362994,0.3037868470483082,0.15126042621783126,0,0
7.246247289540585,385,1529.9064125890575,0.0364379620270686,0.25628858340924926,0.19701020494093763,0.5299637525901073,0,0
5.623770907162574,440,2332.900436978558,0.06800965183566457,0.3622702311918104,0.41715873225562167,0.5415846734998808,0,0
5.227557140262354,416,2020.8330204198455,0.07195613042343735,0.24454439468395667,0.5141490020375856,0.4831632150187583,0,0
2.6853083452638185,1182,64.89660179903635,0.005167534610576334,0.8090953765512882,0.08285388750776682,0.0539210522684072,0,1
9.130708089159477,795,733.000779433396,0.27290693134332333,0.38287853382147713,0.43865597893285113,0.27232018025454086,0,1
5.457533835570025,400,1215.9977226515318,0.04086641964380605,0.2347074880482562,0.3674659600833854,0.46614690382226526,0,0
8.590369018491474,699,573.6923425197099,0.16650747181608708,0.530623053559297,0.40228716019200883,0.12329193105017464,1,1
0.1,1,928.3054433900304,0.0764506691322847,0.3432950640013425,0.29099983737672575,0.4353854670818541,0,0
9.347691400091952,730,450.0208484696207,0.35985138651969995,0.33948853789846684,0.4556074367829399,0.2693095529940646,1,1
9.331393382304578,110,2037.7021359120008,0.04371126885603004,0.18665414128417543,0.3020935287680781,0.2659786737615171,0,0
1.6782187467819396,173,2575.6440851774487,0.04335563425955687,0.16208849721113872,0.2662627586194645,0.3372051904515419,0,0
9.528370873186159,731,387.33727459796785,0.25882296489447837,0.43796694706412603,0.3410639179503149,0.3708583577970048,0,1
8.082238246231734,781,783.730939991469,0.24633925984248112,0.3342463820447528,0.2123920898526024,0.19147455092725446,1,1
1.1166801407057854,1069,164.24381938913012,0.007688935182686055,0.8585447407642623,0.07857200044118029,0.08067362860098577,1,1
9.305587303832702,259,1818.3489885808895,0.052123564949000806,0.0988630724028708,0.4267822133448883,0.38871332761999544,0,0
2.7576281680471357,389,1174.264423544791,0.045589203116053155,0.34701329639276013,0.3502252482730747,0.4044236240489256,0,0
9.566914919550577,768,643.119271408855,0.23978909694284808,0.2936933800790958,0.2988988139577913,0.31566660796579693,0,1
0.1,1280,200.38430303461638,0.009864786530661512,0.9840852225041856,0.07889109093853375,0.03816837412705709,1,1
10.847931611567654,492,1747.061513736706,0.05303759037043621,0.2557041904182384,0.2038248865892626,0.31189463883535495,0,0
0.1,217,1459.627213596317,0.0717098012818792,0.15063302285164681,0.3373235268103487,0.42415478086345065,0,0
1.110058827940493,388,1737.2305115384495,0.01639639365353538,0.26615316484604173,0.36782860124964945,0.22290419358242977,0,0
6.713712298582745,741,1932.8153683163086,0.05764822640312507,0.203530757474525,0.39447579207125816,0.35283293540855404,0,0
4.660828319495349,1263,222.14471278192048,0.0033781322905130865,0.9049991550433434,0.1253953267270028,0.04829337509668866,1,1
5.057304886008167,330,1761.0209119934639,0.02915822363527554,0.2680531933930495,0.27376911218672667,0.49795501972046446,0,0
3.081036699094549,248,1705.3564102715286,0.0217311249694817,0.08399451269910913,0.45038465915294645,0.4616609003723855,0,0
4.60307997667434,1417,135.259340418916,0.003443266613432058,1.0,0.06295691348631946,0.03641416538186817,0,1
0.3734510778495097,1341,200.82965511183144,0.002621250429105214,0.7183681929166692,0.02268140022001386,0.029572486642452676,1,1
8.234096628384647,750,620.2702052206185,0.32572262348767306,0.35648002186552147,0.24954721433758936,0.22193380143167726,1,1
0.1,723,1030.6445005860714,0.05607147393851857,0.45607434051564466,0.34362359375581897,0.2650983117706436,0,0
6.693489458491415,604,1261.2588127719027,0.044678595469371966,0.08513407667340692,0.40893620524254815,0.48022870245107185,0,0
4.65387045412495,363,1638.7074736125355,0.029775992608779837,0.14039437866211907,0.35657798958632597,0.3781771730279222,0,0
6.7273466178701185,392,200.0,0.0542297102931748,0.11993810032026443,0.23744464727508668,0.28864058484230826,0,0
1.8400790588978537,1396,157.60482358742235,0.0076811102940230955,0.905940305618551,0.24159003750198793,0.031837683982669014,0,1
6.942514082358162,427,368.64423055035377,0.036045642080738766,0.2350380359162585,0.5350713730140769,0.21712299832507947,0,0
5.63058534499383,512,1006.9089524100807,0.08433693913060625,0.11168050091817901,0.2412225223387869,0.25315885773616376,0,0
8.7889439743956,581,1574.940206643423,0.05204354980335799,0.1831364655672506,0.2808416418928608,0.6652893567384089,0,0
8.796844286268946,355,1268.9665550918562,0.04068307142275593,0.16765772569538345,0.5249106669302185,0.44340193388019783,0,0
2.3833389292559612,1283,188.87063049093226,0.006301051163919269,0.9585727053777957,0.1270168950584403,0.023104162318206906,1,1
6.494818071067755,367,1465.522932175674,0.07670608101712068,0.08622391787064483,0.418155981027918,0.4553731607771241,0,0
9.724891782395117,99,1416.7290671240407,0.039134848093702074,0.28891984234527995,0.2831801960259523,0.4368957684517789,0,0
10.193415110615941,470,1474.1264527658684,0.06633082941730013,0.09347133256256075,0.46749322854818964,0.14986644798933227,0,0
5.65467875599178,104,412.22973244289767,0.05512199405899452,0.22631383084199636,0.38456217835931583,0.4287733566584144,0,0
2.633212125559522,494,1788.2013595568496,0.04031939227994365,0.2581909367897423,0.32443285364939695,0.5031456926825346,0,0
5.999509842030983,477,1237.3945974133703,0.05417094393178662,0.1756016577088201,0.27992183624688066,0.24912184947066723,0,0
3.226594383566398,242,2498.8126776736945,0.03257332565952077,0.3185574302597393,0.36461908558307166,0.33397185796974543,0,0
1.3988015080902745,248,2736.357284806846,0.0525193949932587,0.07851061286025657,0.28622128583155404,0.3752217414052683,0,0
2.7784741404118667,1277,132.55865921343508,0.004737091796520719,0.702621678184506,0.020963826056873427,0.027639897678784543,1,1
6.22717490033823,511,1369.9488475519092,0.05151924134837222,0.35731275099850396,0.35956837091611715,0.22968305755470733,0,0
4.782841343410642,302,2210.786573806951,0.051107419153094934,0.24805737676456072,0.12765544190958222,0.4338634743108424,0,0
4.910228295467226,446,1126.8066800084957,0.012775878467279823,0.18498534548001325,0.4611467406865181,0.4839929270505009,0,0
2.205687106276959,380,943.1873512051243,0.08253946235722913,0.15342905109841518,0.3786628721959727,0.22728952530651356,1,0
6.155720704356176,552,732.1261386032257,0.3252950866992062,0.33561124899063655,0.3206927686114345,0.3064770264594294,1,1
3.653023302018666,375,1950.8865738646816,0.043752284756546356,0.05061121649015951,0.3146401235741747,0.30260845125841657,0,0
2.5070880044439905,908,153.86360402808734,0.0069013102591298225,0.8781732485262859,0.16809774621944829,0.023699868143496967,1,1
9.773487757238085,437,975.6741072667327,0.05273975019403787,0.22808416860857994,0.4791192709635106,0.3884705961430429,0,0
5.306791096183986,534,566.685702675494,0.05170916424539834,0.18800320195030784,0.289138619547017,0.27952170803459864,0,0
6.134174776758176,610,1017.047976251323,0.04634485592307685,0.2406898145109014,0.42539061745719037,0.35783905916676484,0,0
3.427385234984533,306,1208.176074354249,0.06182167498147667,0.2692871373431279,0.35345880918126404,0.4465859481111785,0,0
2.415310192128799,495,76.12688894748756,0.006911288086667879,0.8224519536920718,0.0887039150501981,0.06961209956143305,1,1
7.602267382500264,343,1282.203494678238,0.06916745544956218,0.2191902327532221,0.306558109228181,0.4487925499504885,0,0
4.2431099211995065,442,1045.2822007384752,0.0456696443681439,0.23745372024287192,0.23568705538329066,0.35978944080311126,0,0
5.085255891896702,488,838.4541378907713,0.049763235641914476,0.030736373720495036,0.2932086377185229,0.22533940574503367,0,0
1.2090731140119342,810,719.9131710273531,0.19220179168656482,0.1165377307987211,0.44841869429364467,0.3587465287820745,1,1
6.471893261860669,331,1898.5875714568774,0.06421898954926247,0.21595135756120312,0.39368546224936796,0.16851922035340866,0,0
1.0294321187815607,1032,256.7083069668082,0.005674460186385333,0.8710821081489236,0.06705751639184679,0.04923628557205256,1,1
2.4375861024351337,339,1276.6777055027776,0.027922301179005474,0.023977745641270698,0.29550588043850073,0.6442516415322272,0,0
1.0705915910835548,324,1370.4906200719452,0.06458607375132185,0.2742870414929556,0.45597283254647564,0.3547951861379476,0,0
1.750084342806244,302,2026.7865620812727,0.06566059025855112,0.2068119727148226,0.3671204263110722,0.5164895635690159,0,0
6.006968530861618,667,419.3387038961209,0.054382328223125,0.3727704280095663,0.4037758680353961,0.1572284379109834,1,1
10.42234939735528,570,821.2598055656424,0.08567095126519818,0.2145602817543666,0.23645316185364168,0.4096499463118358,0,0
9.6937164932291,521,1455.7505832942138,0.05376306082711681,0.3032716797138706,0.37304082926116283,0.4951731811791284,0,0
1.3930102523993537,310,1368.6994427611826,0.033159525957678,0.09978428595698546,0.4830281397816184,0.31057297758029034,0,0
3.371494667885014,943,117.9746649886531,0.0038116147486029154,0.7364309458626037,0.04493915793098233,0.05110661673887767,1,1
0.590812492461851,1236,125.89046135085475,0.006518938474012958,0.9472893334661502,0.10159794911014901,0.030513694870163713,1,1
0.1,295,1843.5906827253532,0.041440387155531666,0.3081886718849382,0.4668144122762439,0.331711563832218,0,0
1.902176278423711,1009,181.7911845157201,0.0038460029203575413,0.8307559719012347,0.040162202261952495,0.03324415631346415,1,1
7.420912589536953,291,1838.5285350439196,0.03197828362084114,0.3024466120177943,0.3823771803853413,0.3944831633917824,0,0
10.289488859331117,644,420.21195521118744,0.17942047967146413,0.40829983408589654,0.45279909817232245,0.33860433567150505,1,1
6.527166810446476,349,1170.4378193806488,0.051945272141434226,0.28919359877359796,0.44955710007709543,0.3453417033023552,0,0
8.249619392440222,342,1813.4237459532042,0.025669147888574585,0.2752848743558792,0.48996839686349847,0.36940120900425016,0,0
13.93186055619602,623,626.0208803399491,0.26525379317317455,0.1568779254549827,0.23446077109199043,0.2872356120060263,0,1
3.4989853667246065,503,1090.705824709752,0.062370876718267354,0.20051532184074347,0.30007494790291434,0.3032603912020416,0,0
0.5987919352940212,228,1995.5131049371187,0.05709036506776753,0.17193174481901818,0.2625936861505894,0.4027838755154684,0,0
8.5650938189964,338,1877.0735037417182,0.0431970710039952,0.22948105214408657,0.5161763790649958,0.373411984931163,0,0
7.428480124240387,418,2093.5665129800927,0.057276363963678495,0.2604195289646423,0.4638077908309882,0.20402998890776788,0,0
2.840759046190162,1307,97.07682366038198,0.0,1.0,0.04431156776823401,0.03198849413462819,1,1
0.1,1318,125.58016994582547,0.005554760661273541,0.9702191631464373,0.019773010606222538,0.0,1,1
14.59066906564132,622,652.4130264842123,0.21103447995479507,0.5798079432918338,0.502090669826794,0.1717813020241658,0,1
1.1250218779829035,1274,102.35354671879695,0.0031731732952574475,0.7252551176751929,0.13585394490126818,0.06420355799407332,1,1
5.466978373204733,130,2221.417581821798,0.044871948561076506,0.26281326083488016,0.3731980307508131,0.19026469327577633,0,0
3.7306686305250967,325,880.3906619757463,0.04148592294174892,0.29077631539221177,0.4383233574985569,0.38417269370651047,0,0
5.297902627336941,324,1170.2171960935345,0.053572557288720596,0.34664845137968125,0.2755542282402173,0.37219214237921844,0,0
5.099224286688835,193,1514.7770190199822,0.07278432063236108,0.1600762538825901,0.4335783053101003,0.39326785664507286,0,0
10.422787499005278,503,2058.3963586008113,0.03161522570956638,0.15595001588191193,0.32925460006004986,0.1907771115889036,0,0
6.411942768744885,296,1298.8287486294016,0.05066660476979833,0.2501082543189632,0.13763189248247212,0.384082372717937,0,0
5.115811289030491,372,1063.1132780265157,0.04562674610268037,0.07354886795040416,0.26768716313767243,0.22898676105406235,0,0
6.645057622080573,182,584.8896934034285,0.07172632802017975,0.21738440292759784,0.1562903551210653,0.20440505638066356,1,0
10.145030890192613,616,538.4121702394815,0.06735857115924779,0.4210378220543576,0.3929419105683286,0.32593370079962286,0,0
5.6835015536448275,582,1344.668801730818,0.03989577932488193,0.24156892636063837,0.39024448605068957,0.2016288342106206,0,0
3.3123653903846635,1137,160.58029033758908,0.006622385739061871,0.9842630894322925,0.07541900186065087,0.04557807858731838,1,1
3.8990652243438646,1220,152.16935827225342,0.006495786860863093,0.7100045966690196,0.08837343345466085,0.04996321287396373,1,1
5.863649745943507,458,1832.7594784419418,0.03077216696084555,0.29998254673198,0.3456047241507735,0.5026481745722224,0,0
3.6784257340786,1151,133.69270484707363,0.0064473096320877,0.8858006482553373,0.10182922075498295,0.056165874621686124,1,1
9.97375894233223,386,1226.8774399038666,0.053456793556760994,0.1537241214032392,0.43495240702477617,0.464175117034783,0,0
0.1,358,400.57658828790704,0.03940591367481279,0.23186475345414015,0.3695552993006769,0.5061957940587634,0,0
0.7222851011235314,846,111.3549226691174,0.006449170374586777,1.0,0.0,0.0636573506128489,1,1
2.314780494430676,1061,38.73836119385673,0.0060058683642378995,0.819968226732649,0.11766851322193946,0.05693865330689784,1,1
9.716845018246266,295,677.7360329846232,0.0868914749941132,0.23544127320275188,0.2841481644453919,0.3325664767930523,0,0
4.766867888313229,185,1376.9429297888307,0.07029181032535589,0.25517600980142463,0.4801571505978573,0.31617538856749366,0,0
9.015791433701631,385,1994.5914339272167,0.06546992223658422,0.33824205152908604,0.331124179089559,0.29833384412629016,0,0
3.6891318416474137,432,1285.347744369606,0.037475692467675834,0.17713447453409958,0.183883428956429,0.17310536603618437,0,0
1.9134076591993017,1357,76.9482645697982,0.008582135020903651,0.9730135299291184,0.13245193953645096,0.05522576387437525,0,1
2.058539776717767,1026,156.36802416072493,0.003549638797825309,0.8718019069124706,0.20696264693122116,0.05503221403575108,1,1
4.699901953759031,535,1584.8936492669766,0.03572979314321616,0.2684359711298025,0.35430016811815085,0.4725448900803014,0,0
2.0563264885775334,1340,205.27330964017162,0.0062272206621874744,0.951763295484975,0.17188598664337887,0.048440624556639354,1,1
6.647063941731391,475,1766.6917497462018,0.028431847809265547,0.0,0.2926318571865301,0.4708412597166506,0,0
1.7317441449500448,1799,141.09627084245437,0.0026486101553073508,0.7581515173765829,0.1706378629913885,0.05588077685656454,1,1
0.7819903536115813,714,1432.8478686464814,0.04020618244355814,0.0842031395216784,0.5060622347373213,0.4341417713462699,0,0
12.896435257538343,7,1487.240283890563,0.060439882184602584,0.30890751899678204,0.3126601923664188,0.5554613614158544,0,0
11.778067771872461,708,717.0405932098644,0.16093088229138874,0.4766175708670539,0.2925120360555738,0.2030716402405008,0,1
0.1,1,1995.782996744201,0.06136727473639431,0.4842860554846936,0.26609367519605664,0.5177419115650226,0,0
5.092125584421798,382,1050.9178730783701,0.03269586284597995,0.17214326563216817,0.4632395726892111,0.42608517675885227,0,0
6.550995877878231,427,1814.5179216435777,0.029105555416743607,0.21376384013947644,0.4331511216637566,0.38537998052380024,0,0
0.9506405373332116,486,2005.6380927605737,0.06354956817417462,0.0,0.5453587858773233,0.38015873995028593,0,0
3.8448980304497793,313,1645.9811166375093,0.07023743417809557,0.1557561793168377,0.3249396041229983,0.49658890348674783,0,0
7.531002015346169,602,602.1656981629446,0.2696001372052658,0.253768593469998,0.4274105388495356,0.2599225347382636,1,1
12.284817607632107,652,694.0351676526418,0.32459741124342856,0.21398814964535948,0.34270430094682774,0.1713090893369062,0,1
0.8854596007642068,1009,152.55172453541488,0.001650597288911147,1.0,0.15836442929483435,0.002631065686008613,1,1
1.5486770756268013,524,1522.5934167576868,0.028654397363570082,0.19255362013216257,0.2370337080496679,0.3448190665578756,0,0
4.934745347470274,385,1655.9517413989843,0.06901539168549359,0.12267980965420594,0.4110169724960151,0.40250476512953265,0,0
4.132956569556911,262,1695.1659169262207,0.05305760142185933,0.24872595064041358,0.27919091386526335,0.38054720282282567,0,0
6.376533749021879,363,1304.1233541377762,0.06639790514180659,0.207353019523847,0.44785975406469286,0.4444770412481563,0,0
2.166314645880404,1030,159.12158513326233,0.0028589054704351393,0.8299738946732813,0.1369304470326573,0.03760336755411963,1,1
0.9560935065481786,1282,110.88011409679517,0.004128280266349008,0.8639308523645872,0.10345163474589121,0.06945737626747608,1,1
13.914004047103298,667,636.1343184112533,0.2760648415460115,0.3441705595703094,0.27698821052502703,0.2901966340310331,1,1
0.4368404076813963,1230,187.39821279532333,0.005488566523854277,0.9401111316874666,0.17556620626041947,0.038613377575907305,1,1
3.778705087140382,1126,40.996505315049276,0.005822949593213313,0.7709753131581629,0.09919771287456244,0.062321052452286835,1,1
4.537414408196206,1225,156.2368042383393,0.007406800537182576,0.8085660737765235,0.07143830624668118,0.02516176304275947,1,1
1.8534292761034905,410,1895.969957017468,0.04542897722428786,0.2563554802094431,0.43362224991170306,0.5106962617950036,0,0
8.18238060931973,350,693.9680409330657,0.03631201182361774,0.26146131838792863,0.3749220616720099,0.28051294632334844,0,0
0.7681700162631266,1310,232.48770323183243,0.001346643896487238,0.9551631139271579,0.16666506440229922,0.04671631775721627,1,1
1.3152997494442986,497,1422.6666630767468,0.015805078785091665,0.11780514941439173,0.26263092002029076,0.38537520059070407,0,0
10.046580128992455,475,1489.1449259011692,0.07027056479502805,0.16305955737775446,0.4880406058639348,0.36437517711139755,0,0
2.8987455941471167,1524,190.30240896284528,0.008259621268138211,0.951068573132472,0.1744086408158708,0.035140476497245596,1,1
11.694209432620454,504,884.4769026185166,0.07102601624015975,0.32512648876247796,0.27217300476713896,0.4214911619315126,0,0
7.702563404784225,567,1155.8007361623104,0.06578587146872573,0.29925913677066884,0.5449397569803076,0.44885727035606626,0,0
1.0454406460543422,1294,206.00019459299847,0.0013860751792876334,0.7046969798554633,0.07613892580360607,0.06887538666363396,1,1
6.482468753218027,885,1984.9948552235896,0.06259580624640747,0.2598910840829879,0.43527398157915564,0.29938555661743993,0,0
6.380515365129173,539,1536.4246590167688,0.052322434895267826,0.1433830922137338,0.3332376806895113,0.48298860718601816,0,0
2.31481084194034,1067,112.99936429809881,0.011409494865341218,0.9729119651142621,0.07443692766212881,0.05593527997947333,1,1
3.368620310958911,300,1259.6452917729007,0.058384243902111714,0.24213247817307532,0.48777835482052256,0.4985909044177853,0,0
7.191981020579679,311,1331.6351179940004,0.04385767589533284,0.3986375973841272,0.17373004195252417,0.3830113577796692,0,0
4.98449382307104,183,1412.730780940169,0.046491234443069046,0.22361757490622305,0.3411864864447136,0.41592069950904986,0,0
4.741545151670066,426,1902.4330025025827,0.0892495229428928,0.0,0.3085659763432919,0.31660552552768584,0,0
3.1288520478891444,462,2231.824573519962,0.04085798577876217,0.08912695632309951,0.2221549712008003,0.5492492525158886,0,0
3.346172233219757,624,1511.7233571486306,0.0677446493567434,0.4122080610494902,0.5145972341365832,0.3519316296080079,0,0
4.561061608018975,571,1501.2221746366288,0.04959816420505582,0.051680839302873566,0.37185015692784346,0.4799256515218761,0,0
0.1,580,1894.715353877738,0.10284457134936925,0.3317173681856056,0.449200136308087,0.40444255656651806,0,0
2.57626494872022,703,2062.303873048937,0.06277716202617765,0.4323125121730249,0.4000148985871585,0.20254803721764134,0,0
0.7189826201101788,405,1844.5260980900098,0.04725825205336334,0.15412354304414588,0.3293272472508541,0.3854446824725309,0,0
3.5261096229455395,1276,106.48854330726616,0.006289881265953825,0.831387653056695,0.14197167111294778,0.02603359524205067,1,1
2.637721937717776,495,1659.3011895886611,0.06264705984212224,0.20815323325688476,0.28252813482711575,0.3075656144269866,1,0
1.679808823008171,1204,163.40942782679113,0.004522003059035025,0.8670924180715803,0.10206281583442325,0.02153874615442868,1,1
3.158074269800135,270,2603.4217543313166,0.08259746338048327,0.11912121194438169,0.5138913630775525,0.2461307767523312,0,0
3.7227347264927557,1299,183.76131027054328,0.002818808743777952,1.0,0.09949656910835625,0.02753183066789039,1,1
6.47229239682492,764,2028.1216634878383,0.0709984821370484,0.04487349989513864,0.26822925008964804,0.4269502332671863,0,0
6.634555464846082,407,1624.5372127690541,0.03261622845327595,0.10755896232696564,0.36180620765111365,0.4038642693837005,0,0
12.55135450226858,724,420.6909444669979,0.18298819092293017,0.45577136950776664,0.23392091120623065,0.39479425483176134,1,1
1.5148646292857504,1106,150.39287782264492,0.0042163752667823025,0.8022002495891689,0.059262929726796726,0.058488930503831464,0,1
